domain,product,attribute,column_name,business_glossary_term,type,is_primary_key,foreign_key_to,tags,value_regex,data_type,description,reference
finance,actuarial_reserve,financial_period_id,financial_period_id,Financial Period Id (Foreign Key),BIGINT,,finance.financial_period.financial_period_id,,,master_data,"Foreign key linking to finance.financial_period. Business justification: actuarial_reserve is for a specific financial period. Rather than duplicating period attributes, it should reference the authoritative financial_period master.",Internal - LLM Generated Cross-Domain Link
finance,actuarial_reserve,group_id,group_id,Member Group Id (Foreign Key),BIGINT,,member.group.group_id,,,master_data,"Foreign key linking to member.member_group. Business justification: Actuarial reserves are calculated by member group to estimate future claim liabilities. Actuaries segment reserves by group demographics, plan types, and risk profiles for financial statement accuracy",Internal - LLM Generated Cross-Domain Link
finance,actuarial_reserve,network_affiliation_id,network_affiliation_id,Provider Network Id (Foreign Key),BIGINT,,provider.network_affiliation.network_affiliation_id,,,master_data,Foreign key linking to provider.network_affiliation. Business justification: Actuarial reserves are calculated by provider network due to different utilization and cost patterns. Critical for IBNR (Incurred But Not Reported) reserve calculations by network type.,Internal - LLM Generated Cross-Domain Link
finance,actuarial_reserve,program_risk_adjustment_id,program_risk_adjustment_id,Program Risk Adjustment Id (Foreign Key),BIGINT,,government.program_risk_adjustment.program_risk_adjustment_id,,,master_data,Foreign key linking to government.program_risk_adjustment. Business justification: Actuarial reserves for Medicare Advantage incorporate risk adjustment factors (RAF scores) that drive capitation payments. Finance uses risk adjustment data to estimate IBNR reserves and validate reve,Internal - LLM Generated Cross-Domain Link
finance,actuarial_reserve,superseded_by_reserve_id,superseded_by_reserve_id,Superseded By Reserve Identifier,BIGINT,,finance.actuarial_reserve.actuarial_reserve_id,,,master_data,"Reference to the actuarial_reserve_id that supersedes this reserve calculation, if applicable.",Internal Data Management Standards
finance,actuarial_reserve,utilization_case_id,utilization_case_id,Utilization Case Id (Foreign Key),BIGINT,,authorization.utilization_case.utilization_case_id,,,master_data,"Foreign key linking to authorization.utilization_case. Business justification: Actuarial reserves are calculated based on specific high-cost utilization cases (IBNR, case reserves). Actuaries reference open utilization cases to establish reserve amounts for financial reporting a",Internal - LLM Generated Cross-Domain Link
finance,actuarial_reserve,actuary_credential,actuary_credential,Actuary Credential,STRING,,,,fsa|fcas|maaa|asa|acas,master_data,"Professional credential of the actuary (e.g., FSA - Fellow of the Society of Actuaries, FCAS - Fellow of the Casualty Actuarial Society, MAAA - Member of the American Academy of Actuaries).","NAIC Actuarial Opinion Requirements, Actuarial Standards Board"
finance,actuarial_reserve,actuary_name,actuary_name,Actuary Name,STRING,,,confidential,,master_data,Name of the qualified actuary responsible for calculating and certifying this reserve.,"NAIC Actuarial Opinion and Memorandum Regulation, SOX Section 302"
finance,actuarial_reserve,approval_timestamp,approval_timestamp,Approval Timestamp,TIMESTAMP,,,,,master_data,The date and time when the actuarial reserve was formally approved by authorized personnel.,"SOX Section 302, Internal Financial Controls"
finance,actuarial_reserve,approved_by,approved_by,Approved By,STRING,,,confidential,,master_data,Name or identifier of the individual who approved the actuarial reserve calculation.,"SOX Section 302, Internal Financial Controls"
finance,actuarial_reserve,audit_trail_reference,audit_trail_reference,Audit Trail Reference,STRING,,,,,master_data,Reference identifier linking this reserve to audit documentation and supporting workpapers for compliance and audit purposes.,"SOX Section 404, PCAOB Auditing Standards"
finance,actuarial_reserve,average_claim_severity_amount,average_claim_severity_amount,Average Claim Severity Amount,"DECIMAL(18,2)",,,confidential,,master_data,The average cost per claim used in frequency-severity reserve calculations.,Actuarial Standards of Practice (ASOP) No. 43
finance,actuarial_reserve,best_estimate_amount,best_estimate_amount,Best Estimate Amount,"DECIMAL(18,2)",,,confidential,,master_data,The actuarial best estimate of the reserve without risk margins or conservatism adjustments.,"IFRS 17, Actuarial Standards of Practice (ASOP) No. 43"
finance,actuarial_reserve,calculation_method,calculation_method,Calculation Method,STRING,,,,chain_ladder|bornhuetter_ferguson|expected_loss_ratio|frequency_severity|stochastic|deterministic|paid_loss_development|incurred_loss_development|cape_cod|benktander,master_data,"The actuarial methodology used to calculate the reserve (e.g., Chain Ladder, Bornhuetter-Ferguson, Expected Loss Ratio, Frequency-Severity, Cape Cod method).","Actuarial Standards of Practice (ASOP) No. 43, CAS Statement of Principles"
finance,actuarial_reserve,calculation_timestamp,calculation_timestamp,Calculation Timestamp,TIMESTAMP,,,,,master_data,The date and time when the actuarial reserve calculation was performed.,Internal Data Management Standards
finance,actuarial_reserve,catastrophic_event_flag,catastrophic_event_flag,Catastrophic Event Flag,BOOLEAN,,,,true|false,master_data,Indicator of whether this reserve includes provisions for catastrophic events or large claim occurrences.,NAIC Catastrophe Reporting Requirements
finance,actuarial_reserve,claim_count,claim_count,Claim Count,INT,,,,,master_data,The number of claims (reported or estimated) underlying this actuarial reserve calculation.,NAIC Annual Statement Schedule P
finance,actuarial_reserve,claim_frequency_rate,claim_frequency_rate,Claim Frequency Rate,"DECIMAL(10,6)",,,,,master_data,"The rate of claim occurrences per unit of exposure (e.g., per 1,000 member months), used in frequency-severity reserve methodologies.",Actuarial Standards of Practice (ASOP) No. 43
finance,actuarial_reserve,claim_lag_months,claim_lag_months,Claim Lag in Months,INT,,,,,master_data,"The average time lag in months between service date and claim reporting, used in IBNR calculations.",Actuarial Standards of Practice (ASOP) No. 43
finance,actuarial_reserve,completion_factor,completion_factor,Completion Factor,"DECIMAL(5,4)",,,,,master_data,"The estimated percentage of ultimate claims that have been reported or paid as of the valuation date, used in reserve development calculations.",Actuarial Standards of Practice (ASOP) No. 43
finance,actuarial_reserve,confidence_level_percent,confidence_level_percent,Confidence Level Percentage,"DECIMAL(5,2)",,,,,master_data,"The statistical confidence level (as a percentage) associated with the reserve estimate, indicating the probability that actual claims will not exceed the reserve amount.","Actuarial Standards of Practice (ASOP) No. 43, NAIC Risk-Based Capital Requirements"
finance,actuarial_reserve,contract_number,contract_number,Contract Number,STRING,,,,,master_data,The unique identifier for the insurance contract or group policy to which this reserve applies.,"CMS Contract Reporting, Internal Policy Administration"
finance,actuarial_reserve,credibility_weight,credibility_weight,Credibility Weight,"DECIMAL(5,4)",,,,,master_data,"The weight assigned to actual experience versus expected or industry benchmarks in the reserve calculation, reflecting the statistical credibility of the data.",Actuarial Standards of Practice (ASOP) No. 25
finance,actuarial_reserve,data_extraction_date,data_extraction_date,Data Extraction Date,DATE,,,,,master_data,The date on which the underlying data was extracted from source systems for use in the reserve calculation.,"Internal Data Management Standards, Actuarial Standards of Practice (ASOP) No. 23"
finance,actuarial_reserve,data_quality_score,data_quality_score,Data Quality Score,"DECIMAL(3,2)",,,,,master_data,A score (0-1 or 0-100 scale) representing the quality and completeness of the underlying data used in the reserve calculation.,Actuarial Standards of Practice (ASOP) No. 23
finance,actuarial_reserve,data_source_system,data_source_system,Data Source System,STRING,,,,,master_data,"The name or identifier of the source system from which the underlying claims and membership data was extracted for reserve calculation (e.g., Facets, QNXT, HealthRules).",Internal Data Management Standards
finance,actuarial_reserve,development_period_months,development_period_months,Development Period in Months,INT,,,,,master_data,"The number of months of claims development history used in the reserve calculation, representing the maturity period for claims runout analysis.",Actuarial Standards of Practice (ASOP) No. 43
finance,actuarial_reserve,diagnosis_category,diagnosis_category,Diagnosis Category,STRING,,,,,master_data,"The clinical diagnosis category or condition group (e.g., HCC category, chronic condition) for which this reserve is established, if applicable.","ICD-10-CM, CMS Hierarchical Condition Categories (HCC)"
finance,actuarial_reserve,discount_rate_percent,discount_rate_percent,Discount Rate Percentage,"DECIMAL(5,4)",,,,,master_data,"The discount rate applied to future claim payments to calculate the present value of the reserve, if discounting is used.","GAAP ASC 944, Actuarial Standards of Practice (ASOP) No. 20"
finance,actuarial_reserve,earned_premium_amount,earned_premium_amount,Earned Premium Amount,"DECIMAL(18,2)",,,confidential,,master_data,"The portion of premium that has been earned during the period covered by this reserve, used in MLR and reserve adequacy calculations.","GAAP ASC 944, NAIC SAP"
finance,actuarial_reserve,effective_end_date,effective_end_date,Effective End Date,DATE,,,,,master_data,"The date through which this actuarial reserve remains effective, after which it may be superseded by a new calculation.","GAAP ASC 944, NAIC SAP"
finance,actuarial_reserve,effective_start_date,effective_start_date,Effective Start Date,DATE,,,,,master_data,The date from which this actuarial reserve becomes effective for financial reporting purposes.,"GAAP ASC 944, NAIC SAP"
finance,actuarial_reserve,expected_payout_date,expected_payout_date,Expected Payout Date,DATE,,,,,master_data,The anticipated date by which the reserved funds are expected to be paid out for claims settlement.,"GAAP ASC 944, Actuarial Standards of Practice"
finance,actuarial_reserve,funding_arrangement,funding_arrangement,Funding Arrangement,STRING,,,,fully_insured|aso|self_funded|level_funded|minimum_premium|stop_loss,master_data,"The funding model for the plan to which this reserve applies (e.g., fully insured, ASO - Administrative Services Only, self-funded, level funded).","ERISA Regulations, NAIC Model Laws"
finance,actuarial_reserve,geographic_region,geographic_region,Geographic Region,STRING,,,,,master_data,"The geographic region or market to which this reserve applies (e.g., state, region, service area).",NAIC Geographic Reporting Requirements
finance,actuarial_reserve,ibnr_amount,ibnr_amount,Incurred But Not Reported (IBNR) Amount,"DECIMAL(18,2)",,,confidential,,master_data,The estimated amount of claims that have been incurred but not yet reported to the insurer as of the valuation date.,"GAAP ASC 944, NAIC SAP, Actuarial Standards of Practice (ASOP) No. 43"
finance,actuarial_reserve,incurred_claims_amount,incurred_claims_amount,Incurred Claims Amount,"DECIMAL(18,2)",,,confidential,,master_data,The total amount of claims incurred (both paid and unpaid) during the period covered by this reserve calculation.,"GAAP ASC 944, NAIC SAP"
finance,actuarial_reserve,line_of_business,line_of_business,Line of Business (LOB),STRING,,,,commercial|medicare_advantage|medicaid|individual_aca|group|small_group|large_group|self_funded|aso|fully_insured|medicare_part_d|dual_eligible|special_needs_plan|dental|vision|behavioral_health|pharmacy,master_data,"The insurance product line or business segment to which this reserve applies (e.g., Commercial, Medicare Advantage, Medicaid, Individual ACA marketplace, ASO).","NAIC Annual Statement Instructions, CMS Program Requirements"
finance,actuarial_reserve,loss_adjustment_expense_amount,loss_adjustment_expense_amount,Loss Adjustment Expense (LAE) Amount,"DECIMAL(18,2)",,,confidential,,master_data,"The estimated or actual costs associated with investigating, defending, and settling claims, including both allocated and unallocated loss adjustment expenses.","GAAP ASC 944, NAIC SAP"
finance,actuarial_reserve,medical_loss_ratio_percent,medical_loss_ratio_percent,Medical Loss Ratio (MLR) Percentage,"DECIMAL(5,2)",,,,,master_data,"The ratio of incurred claims and quality improvement expenses to earned premium, used to assess reserve adequacy in relation to premium revenue.","ACA Section 2718, CMS MLR Reporting Requirements, 45 CFR Part 158"
finance,actuarial_reserve,member_months,member_months,Member Months,BIGINT,,,,,master_data,"The total member months of exposure used as the basis for calculating the reserve, representing the aggregate time members were covered under the plan.","CMS Medicare Advantage Reporting, NAIC Health Annual Statement"
finance,actuarial_reserve,net_reserve_amount,net_reserve_amount,Net Reserve Amount,"DECIMAL(18,2)",,,confidential,,master_data,"The reserve amount net of reinsurance recoverables, representing the company's net liability.","GAAP ASC 944, NAIC SAP"
finance,actuarial_reserve,opinion_date,opinion_date,Opinion Date,DATE,,,,,master_data,The date on which the actuarial opinion regarding the reserve adequacy was issued.,NAIC Actuarial Opinion and Memorandum Regulation
finance,actuarial_reserve,opinion_type,opinion_type,Opinion Type,STRING,,,,unqualified|qualified|adverse|disclaimer,master_data,"The type of actuarial opinion issued regarding reserve adequacy (unqualified, qualified, adverse, or disclaimer).",NAIC Actuarial Opinion and Memorandum Regulation
finance,actuarial_reserve,outstanding_claims_amount,outstanding_claims_amount,Outstanding Claims Amount,"DECIMAL(18,2)",,,confidential,,master_data,"The amount of reported claims that remain unpaid as of the valuation date, representing case reserves.","GAAP ASC 944, NAIC SAP"
finance,actuarial_reserve,paid_claims_amount,paid_claims_amount,Paid Claims Amount,"DECIMAL(18,2)",,,confidential,,master_data,"The total amount of claims that have been paid as of the valuation date, used in the reserve calculation.","GAAP ASC 944, NAIC SAP"
finance,actuarial_reserve,payment_lag_months,payment_lag_months,Payment Lag in Months,INT,,,,,master_data,"The average time lag in months between claim reporting and claim payment, used in cash flow projections.",Actuarial Standards of Practice (ASOP) No. 43
finance,actuarial_reserve,plan_type,plan_type,Plan Type,STRING,,,,hmo|ppo|epo|pos|hdhp|indemnity|pffs|snp|pace,master_data,"The type of health insurance plan to which this reserve applies (e.g., HMO, PPO, EPO, POS, HDHP, SNP).","CMS Plan Type Definitions, NAIC Health Plan Classifications"
finance,actuarial_reserve,prior_period_reserve_amount,prior_period_reserve_amount,Prior Period Reserve Amount,"DECIMAL(18,2)",,,confidential,,master_data,The reserve amount established in the previous valuation period for comparison and reserve development analysis.,"GAAP ASC 944, NAIC SAP"
finance,actuarial_reserve,provision_for_adverse_deviation_amount,provision_for_adverse_deviation_amount,Provision for Adverse Deviation (PAD) Amount,"DECIMAL(18,2)",,,confidential,,master_data,Additional reserve amount added to the best estimate to provide for adverse deviation from expected experience.,"Canadian Institute of Actuaries Standards, Actuarial Standards of Practice"
finance,actuarial_reserve,regulatory_filing_indicator,regulatory_filing_indicator,Regulatory Filing Indicator,BOOLEAN,,,,true|false,master_data,"Indicates whether this reserve calculation is used for regulatory filing purposes (e.g., NAIC Annual Statement, CMS bid submissions).","NAIC Annual Statement Instructions, CMS Bid Requirements"
finance,actuarial_reserve,reinsurance_recoverable_amount,reinsurance_recoverable_amount,Reinsurance Recoverable Amount,"DECIMAL(18,2)",,,confidential,,master_data,"The amount expected to be recovered from reinsurers, reducing the net reserve liability.","GAAP ASC 944, NAIC SAP, Reinsurance Accounting Standards"
finance,actuarial_reserve,reserve_adequacy_indicator,reserve_adequacy_indicator,Reserve Adequacy Indicator,STRING,,,,adequate|deficient|redundant|uncertain,master_data,"Assessment of whether the reserve is adequate, deficient, or redundant based on actuarial analysis and historical development patterns.","Actuarial Standards of Practice (ASOP) No. 43, NAIC Actuarial Opinion Requirements"
finance,actuarial_reserve,reserve_adjustment_amount,reserve_adjustment_amount,Reserve Adjustment Amount,"DECIMAL(18,2)",,,confidential,,master_data,"The amount by which the current reserve differs from the prior period reserve, representing reserve development (favorable or unfavorable).","GAAP ASC 944, NAIC SAP, SOX Section 404"
finance,actuarial_reserve,reserve_amount,reserve_amount,Reserve Amount,"DECIMAL(18,2)",,,confidential,,master_data,"The monetary value of the actuarial reserve set aside for future claim payments and obligations, expressed in the reporting currency.","GAAP ASC 944, NAIC SAP, SOX Section 404"
finance,actuarial_reserve,reserve_basis,reserve_basis,Reserve Basis,STRING,,,,gaap|statutory|tax|ifrs|economic,master_data,"The accounting or regulatory basis under which the reserve is calculated (e.g., GAAP, Statutory, Tax, IFRS, Economic).","GAAP ASC 944, NAIC SAP, IFRS 17, IRC Section 807"
finance,actuarial_reserve,reserve_category,reserve_category,Reserve Category,STRING,,,,claim_reserve|premium_reserve|contract_reserve|contingency_reserve|statutory_reserve|voluntary_reserve,master_data,High-level categorization of the reserve for financial statement presentation and regulatory reporting purposes.,"GAAP ASC 944, NAIC SAP, NAIC Annual Statement Instructions"
finance,actuarial_reserve,reserve_currency_code,reserve_currency_code,Reserve Currency Code,STRING,,,,USD|EUR|GBP|CAD|MXN,master_data,ISO 4217 three-letter currency code indicating the currency in which the reserve amount is denominated.,ISO 4217 Currency Codes
finance,actuarial_reserve,reserve_development_percent,reserve_development_percent,Reserve Development Percentage,"DECIMAL(7,4)",,,,,master_data,"The percentage change in the reserve from the prior period, indicating reserve adequacy or deficiency.","NAIC Annual Statement Schedule P, Actuarial Standards of Practice"
finance,actuarial_reserve,reserve_model_version,reserve_model_version,Reserve Model Version,STRING,,,,,master_data,"Version identifier for the actuarial model or software used to calculate the reserve, supporting model governance and reproducibility.","Actuarial Standards of Practice (ASOP) No. 56, Model Risk Management"
finance,actuarial_reserve,reserve_notes,reserve_notes,Reserve Notes,STRING,,,,,master_data,"Free-text field for actuarial notes, assumptions, limitations, or special considerations related to this reserve calculation.",Actuarial Standards of Practice (ASOP) No. 41
finance,actuarial_reserve,reserve_release_amount,reserve_release_amount,Reserve Release Amount,"DECIMAL(18,2)",,,confidential,,master_data,The amount of reserve released back to income due to favorable development or reserve redundancy.,"GAAP ASC 944, NAIC SAP"
finance,actuarial_reserve,reserve_status,reserve_status,Reserve Status,STRING,,,,draft|preliminary|final|approved|adjusted|superseded|archived,master_data,"Current lifecycle status of the actuarial reserve calculation indicating whether it is draft, preliminary, finalized, approved, or has been adjusted or superseded.","Internal Financial Controls, SOX Section 404"
finance,actuarial_reserve,reserve_strengthening_amount,reserve_strengthening_amount,Reserve Strengthening Amount,"DECIMAL(18,2)",,,confidential,,master_data,Additional reserve amount added due to adverse development or reserve deficiency.,"GAAP ASC 944, NAIC SAP"
finance,actuarial_reserve,reserve_subcategory,reserve_subcategory,Reserve Subcategory,STRING,,,,,master_data,Detailed subcategory within the reserve category for granular financial analysis and reporting.,NAIC Annual Statement Instructions
finance,actuarial_reserve,reserve_to_premium_ratio_percent,reserve_to_premium_ratio_percent,Reserve to Premium Ratio Percentage,"DECIMAL(5,2)",,,,,master_data,"The ratio of actuarial reserves to earned premium, used as a key financial metric for reserve adequacy and solvency assessment.","NAIC Risk-Based Capital Requirements, Actuarial Standards of Practice"
finance,actuarial_reserve,reserve_type,reserve_type,Reserve Type,STRING,,,,ibnr|case_reserve|bulk_reserve|incurred_but_not_reported|reported_but_not_paid|unallocated_loss_adjustment_expense|allocated_loss_adjustment_expense|premium_deficiency_reserve|contract_reserve|claim_reserve,master_data,"Classification of the actuarial reserve indicating the nature and purpose of the reserve (e.g., IBNR - Incurred But Not Reported, case reserves, bulk reserves, ULAE, ALAE).","NAIC Statutory Accounting Principles (SAP), CMS Medicare Advantage Financial Reporting"
finance,actuarial_reserve,risk_margin_amount,risk_margin_amount,Risk Margin Amount,"DECIMAL(18,2)",,,confidential,,master_data,An additional amount added to the best estimate reserve to account for uncertainty and variability in the reserve calculation.,"NAIC Risk-Based Capital Requirements, Solvency II (for international operations)"
finance,actuarial_reserve,seasonality_factor,seasonality_factor,Seasonality Factor,"DECIMAL(5,4)",,,,,master_data,"Adjustment factor applied to account for seasonal variations in claim patterns (e.g., higher utilization in winter months).",Actuarial Standards of Practice (ASOP) No. 43
finance,actuarial_reserve,sensitivity_analysis_flag,sensitivity_analysis_flag,Sensitivity Analysis Flag,BOOLEAN,,,,true|false,master_data,Indicates whether sensitivity analysis was performed to assess the impact of assumption changes on the reserve estimate.,Actuarial Standards of Practice (ASOP) No. 43
finance,actuarial_reserve,service_category,service_category,Service Category,STRING,,,,inpatient|outpatient|professional|pharmacy|behavioral_health|dental|vision|durable_medical_equipment|home_health|skilled_nursing|emergency|urgent_care|preventive|maternity|all_services,master_data,"The category of healthcare services to which this reserve applies (e.g., inpatient, outpatient, professional, pharmacy, behavioral health).","CMS Place of Service Codes, NAIC Health Annual Statement"
finance,actuarial_reserve,sox_control_flag,sox_control_flag,Sarbanes-Oxley (SOX) Control Flag,BOOLEAN,,,,true|false,master_data,Indicates whether this reserve is subject to SOX internal controls and audit requirements.,"SOX Section 404, PCAOB Auditing Standards"
finance,actuarial_reserve,state_code,state_code,State Code,STRING,,,,,master_data,"Two-letter US state code or equivalent jurisdiction code where the reserve applies, used for statutory reporting.","NAIC State Reporting Requirements, ISO 3166-2"
finance,actuarial_reserve,tail_factor,tail_factor,Tail Factor,"DECIMAL(7,4)",,,,,master_data,The factor applied to project claims development beyond the observed development period in chain ladder and similar methodologies.,"Actuarial Standards of Practice (ASOP) No. 43, CAS Loss Reserving Principles"
finance,actuarial_reserve,trend_rate_percent,trend_rate_percent,Trend Rate Percentage,"DECIMAL(5,2)",,,,,master_data,The annual medical cost trend rate assumption used to project future claim costs in the reserve calculation.,"Actuarial Standards of Practice (ASOP) No. 43, CMS Rate Filing Requirements"
finance,actuarial_reserve,ultimate_loss_ratio_percent,ultimate_loss_ratio_percent,Ultimate Loss Ratio Percentage,"DECIMAL(5,2)",,,,,master_data,"The projected ultimate loss ratio (incurred claims divided by earned premium) for the period, used in reserve adequacy assessment.","Actuarial Standards of Practice (ASOP) No. 43, NAIC Annual Statement"
finance,actuarial_reserve,valuation_date,valuation_date,Valuation Date,DATE,,,,,master_data,"The date as of which the actuarial reserve was calculated and valued, typically the end of an accounting period.","GAAP ASC 944, NAIC SAP"
finance,actuarial_reserve,version_number,version_number,Version Number,INT,,,,,master_data,"Sequential version number for this reserve calculation, used to track revisions and adjustments over time.","Internal Data Management Standards, SOX Section 404"
finance,allocation_detail,allocation_detail_id,allocation_detail_id,Allocation Detail Identifier,BIGINT,Y,,,,transactional_data,Unique identifier for each allocation detail transaction record.,Internal Data Management Standards
finance,allocation_detail,allocation_rule_id,allocation_rule_id,Allocation Rule Identifier,BIGINT,,finance.allocation_rule.allocation_rule_id,,,transactional_data,Identifier of the allocation rule applied in this transaction.,Internal Financial Allocation Framework
finance,allocation_detail,allocation_run_id,allocation_run_id,Allocation Run Identifier,BIGINT,,finance.allocation_run.allocation_run_id,,,transactional_data,The unique identifier for the allocation run that generated this detail record.,Internal Financial Allocation Framework
finance,allocation_detail,batch_id,batch_id,Batch Identifier,BIGINT,,claim.batch.batch_id,,,transactional_data,The batch identifier for grouping multiple allocation details processed together.,Internal Processing Standards
finance,allocation_detail,benefit_package_id,benefit_package_id,Benefit Package Id (Foreign Key),BIGINT,,eligibility.benefit_package.benefit_package_id,,,transactional_data,"Foreign key linking to eligibility.benefit_package. Business justification: Cost allocations distribute shared expenses (IT, facilities, admin) across benefit packages for accurate product-line profitability. Finance uses this monthly to allocate overhead costs and calculate ",Internal - LLM Generated Cross-Domain Link
finance,allocation_detail,financial_period_id,financial_period_id,Financial Period Id (Foreign Key),BIGINT,,finance.financial_period.financial_period_id,,,transactional_data,"Foreign key linking to finance.financial_period. Business justification: allocation_detail belongs to a specific financial period. Rather than duplicating period attributes, it should reference the authoritative financial_period master.",Internal - LLM Generated Cross-Domain Link
finance,allocation_detail,journal_entry_id,journal_entry_id,Journal Entry Identifier,BIGINT,,finance.general_ledger.general_ledger_id,,,transactional_data,The journal entry ID in the general ledger system associated with this allocation detail.,GAAP General Ledger Standards
finance,allocation_detail,reversed_allocation_detail_id,reversed_allocation_detail_id,Reversed Allocation Detail Identifier,BIGINT,,finance.allocation_detail.allocation_detail_id,,,transactional_data,"The allocation detail ID that this record reverses, if applicable.",GAAP Accounting Adjustments
finance,allocation_detail,source_cost_center_id,source_cost_center_id,Source Cost Center Id (Foreign Key),BIGINT,,finance.cost_center.cost_center_id,,,transactional_data,"Foreign key linking to finance.cost_center. Business justification: allocation_detail references a source cost center. The source_cost_center_code is used for lookup, but adding FK provides referential integrity and allows joining to get full cost center details.",Internal - LLM Generated Cross-Domain Link
finance,allocation_detail,source_finance_account_id,source_finance_account_id,Source Finance Account Id (Foreign Key),BIGINT,,finance.finance_account.finance_account_id,,,transactional_data,"Foreign key linking to finance.finance_account. Business justification: allocation_detail references a source GL account. The source_gl_account_code is used for lookup, but adding FK to finance_account provides referential integrity and allows joining to get full account ",Internal - LLM Generated Cross-Domain Link
finance,allocation_detail,source_transaction_id,source_transaction_id,Source Transaction Identifier,BIGINT,,fraud.transaction.transaction_id,,,transactional_data,The transaction identifier in the source system that originated this allocation detail.,Internal System Integration Standards
finance,allocation_detail,target_cost_center_id,target_cost_center_id,Target Cost Center Id (Foreign Key),BIGINT,,finance.cost_center.cost_center_id,,,transactional_data,"Foreign key linking to finance.cost_center. Business justification: allocation_detail references a target cost center. The target_cost_center_code is used for lookup, but adding FK provides referential integrity and allows joining to get full cost center details.",Internal - LLM Generated Cross-Domain Link
finance,allocation_detail,target_finance_account_id,target_finance_account_id,Target Finance Account Id (Foreign Key),BIGINT,,finance.finance_account.finance_account_id,,,transactional_data,"Foreign key linking to finance.finance_account. Business justification: allocation_detail references a target GL account. The target_gl_account_code is used for lookup, but adding FK to finance_account provides referential integrity and allows joining to get full account ",Internal - LLM Generated Cross-Domain Link
finance,allocation_detail,adjustment_flag,adjustment_flag,Adjustment Flag,BOOLEAN,,,,true|false,transactional_data,Indicates whether this allocation detail is an adjustment to a previously posted allocation.,GAAP Accounting Adjustments
finance,allocation_detail,adjustment_reason,adjustment_reason,Adjustment Reason,STRING,,,,,transactional_data,The business reason for the adjustment if this is an adjustment record.,SOX Internal Controls
finance,allocation_detail,allocated_amount,allocated_amount,Allocated Amount,"DECIMAL(18,2)",,,confidential,,transactional_data,Amount allocated to the specific dimension or cost center as a result of applying the allocation rule.,GAAP Financial Reporting Standards
finance,allocation_detail,allocation_basis,allocation_basis,Allocation Basis,STRING,,,,headcount|revenue|square_footage|claims_volume|member_months|premium|utilization|equal|custom,transactional_data,"The basis or driver used to calculate the allocation (e.g., headcount, revenue, claims volume, member months).",GAAP Cost Allocation Principles
finance,allocation_detail,allocation_category,allocation_category,Allocation Category,STRING,,,,administrative|claims|medical|operational|overhead|shared_services,transactional_data,"The category of expense being allocated (e.g., administrative, claims, medical, operational).",MLR Reporting Requirements
finance,allocation_detail,allocation_date,allocation_date,Allocation Date,DATE,,,,,transactional_data,The date on which the allocation was executed.,GAAP Period Close Standards
finance,allocation_detail,allocation_driver_unit,allocation_driver_unit,Allocation Driver Unit,STRING,,,,headcount|square_feet|member_months|claims_count|dollars|percentage|other,transactional_data,"The unit of measure for the allocation driver (e.g., headcount, square feet, member months).",Internal Financial Allocation Framework
finance,allocation_detail,allocation_driver_value,allocation_driver_value,Allocation Driver Value,"DECIMAL(18,4)",,,,,transactional_data,"The numeric value of the allocation driver used in the calculation (e.g., headcount number, square footage, member months).",Internal Financial Allocation Framework
finance,allocation_detail,allocation_method,allocation_method,Allocation Method,STRING,,,,direct|step_down|reciprocal|activity_based|proportional,transactional_data,"The methodology used to perform the allocation (e.g., direct, step-down, reciprocal, activity-based).",GAAP Cost Allocation Principles
finance,allocation_detail,allocation_percentage,allocation_percentage,Allocation Percentage,"DECIMAL(5,2)",,,,,transactional_data,Percentage of the source amount allocated to this detail record.,Internal Financial Allocation Framework
finance,allocation_detail,allocation_rule_name,allocation_rule_name,Allocation Rule Name,STRING,,,,,transactional_data,Descriptive name of the allocation rule applied.,Internal Financial Allocation Framework
finance,allocation_detail,allocation_rule_version,allocation_rule_version,Allocation Rule Version,STRING,,,,,transactional_data,Version number of the allocation rule applied to ensure traceability of rule changes over time.,SOX Internal Controls
finance,allocation_detail,allocation_sequence_number,allocation_sequence_number,Allocation Sequence Number,INT,,,,,transactional_data,The sequence number of this allocation detail within the allocation run for ordering purposes.,Internal Financial Allocation Framework
finance,allocation_detail,allocation_status,allocation_status,Allocation Status,STRING,,,,draft|pending_approval|approved|posted|reversed|cancelled,transactional_data,The current status of this allocation detail record in the approval and posting workflow.,SOX Internal Controls
finance,allocation_detail,allocation_tier,allocation_tier,Allocation Tier,INT,,,,,transactional_data,"The tier or level in a multi-tier allocation hierarchy (e.g., tier 1 for direct allocations, tier 2 for step-down).",Internal Financial Allocation Framework
finance,allocation_detail,approval_status,approval_status,Approval Status,STRING,,,,not_submitted|pending|approved|rejected,transactional_data,The approval status of this allocation detail for financial control purposes.,SOX Internal Controls
finance,allocation_detail,approved_by,approved_by,Approved By,STRING,,,,,transactional_data,The name or identifier of the person who approved this allocation detail.,SOX Internal Controls
finance,allocation_detail,approved_timestamp,approved_timestamp,Approved Timestamp,TIMESTAMP,,,,,transactional_data,The date and time when this allocation detail was approved.,SOX Internal Controls
finance,allocation_detail,audit_trail,audit_trail,Audit Trail,STRING,,,,,transactional_data,Detailed audit trail information capturing changes and approvals for this allocation detail.,SOX Internal Controls
finance,allocation_detail,budget_amount,budget_amount,Budget Amount,"DECIMAL(18,2)",,,confidential,,transactional_data,The budgeted amount for comparison with the allocated amount.,Internal Budgeting Standards
